TIME,R1,MYO1,R2,MYO2,APPARENT_07_21_RHO,APPARENT_35_21_RHO,CCR
24.851,144.532,-0.047,217.759,-0.15,6.357,6.385,4700.0
24.852,144.534,-0.012,217.765,-0.05,6.357,6.385,4700.0
24.853,144.536,0.081,217.771,0.114,6.357,6.385,4700.0
24.854,144.538,0.212,217.777,0.03,6.357,6.386,4700.0
24.855,144.539,-0.034,217.783,-0.013,6.357,6.386,4700.0
24.856,144.541,-0.1,217.789,0.109,6.357,6.386,4700.0
24.857,144.543,0.098,217.795,-0.088,6.357,6.386,4700.0
24.858,144.544,-0.036,217.8,0.082,6.357,6.386,4700.0
24.859,144.546,-0.07,217.806,0.259,6.357,6.386,4700.0
24.86,144.547,-0.007,217.811,-0.149,6.358,6.387,4700.0
24.861,144.548,-0.253,217.816,-0.284,6.358,6.387,4700.0
24.862,144.549,0.026,217.821,-0.049,6.358,6.387,4700.0
24.863,144.549,0.35,217.826,0.044,6.358,6.387,4700.0
24.864,144.55,-0.037,217.83,-0.002,6.358,6.387,4700.0
24.865,144.551,-0.087,217.835,0.088,6.358,6.387,4700.0
24.866,144.552,0.129,217.84,-0.003,6.358,6.387,4700.0
24.867,144.553,-0.137,217.845,0.01,6.358,6.388,4700.0
24.868,144.554,-0.033,217.85,0.196,6.358,6.388,4700.0
24.869,144.555,0.178,217.855,-0.035,6.358,6.388,4700.0
24.87,144.556,-0.241,217.862,-0.016,6.358,6.388,4700.0
24.871,144.557,-0.073,217.869,-0.06,6.358,6.388,4700.0
24.872,144.558,0.248,217.876,-0.162,6.358,6.388,4700.0
24.873,144.559,0.03,217.883,0.083,6.358,6.389,4700.0
24.874,144.56,-0.007,217.89,0.013,6.358,6.389,4700.0
24.875,144.562,-0.044,217.897,-0.003,6.358,6.389,4700.0
24.876,144.563,-0.029,217.904,-0.056,6.358,6.389,4700.0
24.877,144.564,-0.027,217.911,-0.048,6.358,6.389,4700.0
24.878,144.565,-0.181,217.918,0.015,6.358,6.39,4700.0
24.879,144.566,-0.188,217.926,-0.057,6.358,6.39,4700.0
24.88,144.566,0.242,217.93,0.302,6.358,6.39,4700.0
24.881,144.566,0.509,217.935,0.278,6.358,6.39,4700.0
24.882,144.566,-0.046,217.939,-0.18,6.358,6.39,4700.0
24.883,144.566,-0.329,217.944,-0.387,6.358,6.39,4700.0
24.884,144.567,-0.042,217.949,-0.121,6.358,6.391,4700.0
24.885,144.567,0.067,217.953,0.237,6.358,6.391,4700.0
24.886,144.567,-0.101,217.958,-0.012,6.358,6.391,4700.0
24.887,144.567,-0.024,217.962,0.011,6.358,6.391,4700.0
24.888,144.567,0.125,217.967,0.122,6.358,6.391,4700.0
24.889,144.567,-0.003,217.972,-0.027,6.358,6.391,4700.0
24.89,144.566,0.005,217.977,0.017,6.358,6.391,4700.0
24.891,144.566,-0.197,217.982,-0.186,6.358,6.392,4700.0
24.892,144.565,-0.024,217.987,-0.014,6.358,6.392,4700.0
24.893,144.564,0.369,217.992,0.218,6.358,6.392,4700.0
24.894,144.564,-0.006,217.997,-0.023,6.358,6.392,4700.0
24.895,144.563,-0.132,218.002,-0.02,6.358,6.392,4700.0
24.896,144.563,0.032,218.007,-0.083,6.358,6.392,4700.0
24.897,144.562,-0.069,218.012,0.014,6.358,6.392,4700.0
24.898,144.562,-0.108,218.017,0.02,6.358,6.393,4700.0
24.899,144.561,0.057,218.022,-0.137,6.358,6.393,4700.0
24.9,144.562,0.026,218.026,0.129,6.358,6.393,4700.0
24.901,144.562,-0.045,218.03,0.053,6.358,6.393,4700.0
24.902,144.562,0.13,218.033,0.003,6.358,6.393,4700.0
24.903,144.563,0.016,218.037,0.072,6.358,6.393,4700.0
24.904,144.563,-0.001,218.04,-0.089,6.358,6.393,4700.0
24.905,144.564,-0.051,218.044,-0.051,6.358,6.393,4700.0
24.906,144.564,-0.086,218.048,0.003,6.358,6.394,4700.0
24.907,144.564,0.152,218.051,0.01,6.358,6.394,4700.0
24.908,144.565,-0.169,218.055,-0.132,6.358,6.394,4700.0
24.909,144.565,-0.091,218.059,-0.001,6.358,6.394,4700.0
24.91,144.564,0.23,218.06,0.177,6.358,6.394,4700.0
24.911,144.562,-0.043,218.061,0.061,6.358,6.394,4700.0
24.912,144.561,0.03,218.062,0.036,6.358,6.394,4700.0
24.913,144.56,0.018,218.063,-0.125,6.358,6.394,4700.0
24.914,144.558,-0.094,218.064,-0.007,6.358,6.394,4700.0
24.915,144.557,-0.002,218.066,0.037,6.358,6.394,4700.0
24.916,144.556,-0.001,218.067,-0.12,6.358,6.394,4700.0
24.917,144.554,0.058,218.068,0.101,6.358,6.394,4700.0
24.918,144.553,-0.026,218.069,0.038,6.358,6.394,4700.0
24.919,144.552,0.116,218.07,-0.112,6.358,6.394,4700.0
24.92,144.551,0.07,218.071,0.045,6.358,6.394,4700.0
24.921,144.551,-0.246,218.072,0.001,6.358,6.394,4700.0
24.922,144.551,-0.031,218.073,-0.077,6.358,6.394,4700.0
24.923,144.55,0.042,218.074,0.092,6.358,6.394,4700.0
24.924,144.55,-0.082,218.075,0.044,6.358,6.394,4700.0
24.925,144.55,0.049,218.076,-0.018,6.358,6.394,4700.0
24.926,144.549,0.136,218.077,0.019,6.358,6.394,4700.0
24.927,144.549,-0.11,218.078,-0.018,6.358,6.394,4700.0
24.928,144.548,0.054,218.079,0.07,6.358,6.394,4700.0
24.929,144.548,0.299,218.08,-0.068,6.358,6.394,4700.0
24.93,144.549,-0.21,218.082,-0.133,6.358,6.394,4700.0
24.931,144.55,-0.041,218.084,-0.102,6.358,6.395,4700.0
24.932,144.551,0.026,218.086,0.075,6.358,6.395,4700.0
24.933,144.551,-0.286,218.088,0.318,6.358,6.395,4700.0
24.934,144.552,0.11,218.09,-0.064,6.358,6.395,4700.0
24.935,144.553,0.06,218.092,-0.119,6.358,6.395,4700.0
24.936,144.554,0.057,218.094,0.044,6.358,6.395,4700.0
24.937,144.555,0.081,218.096,-0.055,6.358,6.395,4700.0
24.938,144.556,-0.127,218.098,-0.019,6.358,6.395,4700.0
24.939,144.557,0.044,218.101,-0.082,6.358,6.395,4700.0
24.94,144.556,-0.019,218.101,0.078,6.358,6.395,4700.0
24.941,144.556,0.023,218.102,0.144,6.358,6.395,4700.0
24.942,144.556,0.084,218.102,-0.122,6.358,6.395,4700.0
24.943,144.556,-0.096,218.103,-0.102,6.358,6.395,4700.0
24.944,144.556,-0.064,218.103,0.059,6.358,6.395,4700.0
24.945,144.555,-0.016,218.104,0.065,6.358,6.395,4700.0
24.946,144.555,0.0,218.104,0.048,6.358,6.395,4700.0
24.947,144.555,0.053,218.105,0.047,6.358,6.395,4700.0
24.948,144.555,0.17,218.106,0.037,6.358,6.395,4700.0
24.949,144.555,0.182,218.106,-0.055,6.358,6.395,4700.0
24.95,144.554,-0.171,218.106,-0.219,6.358,6.395,4700.0
24.951,144.552,-0.386,218.106,-0.051,6.358,6.395,4700.0
24.952,144.551,-0.04,218.106,0.078,6.358,6.395,4700.0
24.953,144.55,0.185,218.106,-0.009,6.358,6.395,4700.0
24.954,144.549,0.024,218.106,0.131,6.358,6.395,4700.0
24.955,144.548,0.04,218.106,0.078,6.358,6.395,4700.0
24.956,144.547,0.106,218.106,-0.056,6.358,6.395,4700.0
24.957,144.546,-0.013,218.105,0.055,6.357,6.395,4700.0
24.958,144.544,0.024,218.105,0.063,6.357,6.395,4700.0
24.959,144.543,0.094,218.105,0.012,6.357,6.395,4700.0
24.96,144.545,-0.127,218.108,-0.116,6.357,6.395,4700.0
24.961,144.548,-0.159,218.112,-0.336,6.358,6.395,4700.0
24.962,144.55,0.004,218.115,-0.075,6.358,6.395,4700.0
24.963,144.552,-0.035,218.118,0.359,6.358,6.396,4700.0
24.964,144.554,0.083,218.121,0.103,6.358,6.396,4700.0
24.965,144.556,0.105,218.124,-0.105,6.358,6.396,4700.0
24.966,144.558,-0.073,218.128,0.131,6.358,6.396,4700.0
24.967,144.56,0.062,218.131,-0.038,6.358,6.396,4700.0
24.968,144.563,0.01,218.134,-0.101,6.358,6.396,4700.0
24.969,144.565,-0.115,218.137,0.093,6.358,6.396,4700.0
24.97,144.564,0.081,218.139,-0.108,6.358,6.396,4700.0
24.971,144.564,0.041,218.14,0.013,6.358,6.396,4700.0
24.972,144.564,-0.045,218.142,0.09,6.358,6.396,4700.0
24.973,144.563,-0.039,218.143,-0.218,6.358,6.396,4700.0
24.974,144.563,-0.023,218.145,0.02,6.358,6.396,4700.0
24.975,144.563,0.059,218.146,0.101,6.358,6.396,4700.0
24.976,144.562,-0.016,218.148,-0.038,6.358,6.396,4700.0
24.977,144.562,-0.052,218.149,0.061,6.358,6.396,4700.0
24.978,144.562,0.033,218.151,0.075,6.358,6.397,4700.0
24.979,144.561,0.087,218.152,0.202,6.358,6.397,4700.0
24.98,144.562,-0.027,218.154,-0.1,6.358,6.397,4700.0
24.981,144.564,-0.081,218.156,-0.351,6.358,6.397,4700.0
24.982,144.565,0.063,218.158,0.038,6.358,6.397,4700.0
24.983,144.566,-0.012,218.16,0.069,6.358,6.397,4700.0
24.984,144.567,-0.039,218.162,-0.017,6.358,6.397,4700.0
24.985,144.568,0.059,218.164,0.074,6.358,6.397,4700.0
24.986,144.569,-0.025,218.166,0.047,6.358,6.397,4700.0
24.987,144.57,0.009,218.168,-0.031,6.359,6.397,4700.0
24.988,144.572,0.039,218.17,0.023,6.359,6.397,4700.0
24.989,144.573,-0.082,218.172,0.132,6.359,6.397,4700.0
24.99,144.572,0.003,218.172,-0.048,6.359,6.397,4700.0
24.991,144.572,-0.03,218.173,-0.161,6.359,6.397,4700.0
24.992,144.571,-0.083,218.173,-0.08,6.359,6.397,4700.0
24.993,144.571,0.16,218.174,0.038,6.359,6.397,4700.0
24.994,144.57,0.113,218.174,0.055,6.359,6.397,4700.0
24.995,144.57,-0.063,218.175,0.016,6.359,6.397,4700.0
24.996,144.569,-0.084,218.176,0.082,6.358,6.397,4700.0
24.997,144.569,0.086,218.176,-0.055,6.358,6.397,4700.0
24.998,144.568,0.04,218.177,0.026,6.358,6.397,4700.0
24.999,144.568,-0.225,218.177,0.097,6.358,6.397,4700.0
25.0,144.569,0.07,218.179,-0.111,6.358,6.397,4700.0
25.001,144.571,-0.046,218.181,-0.046,6.359,6.397,4700.0
25.002,144.572,-0.135,218.183,-0.029,6.359,6.397,4700.0
25.003,144.574,0.327,218.185,-0.004,6.359,6.398,4700.0
25.004,144.575,0.002,218.187,0.04,6.359,6.398,4700.0
25.005,144.577,-0.076,218.189,0.032,6.359,6.398,4700.0
25.006,144.578,0.123,218.191,-0.002,6.359,6.398,4700.0
25.007,144.58,-0.165,218.193,-0.044,6.359,6.398,4700.0
25.008,144.581,-0.045,218.195,0.075,6.359,6.398,4700.0
25.009,144.583,0.006,218.197,-0.081,6.359,6.398,4700.0
25.01,144.583,-0.026,218.199,0.012,6.359,6.398,4700.0
25.011,144.583,0.233,218.2,0.243,6.359,6.398,4700.0
25.012,144.583,-0.073,218.201,-0.101,6.359,6.398,4700.0
25.013,144.583,-0.297,218.202,-0.21,6.359,6.398,4700.0
25.014,144.583,0.127,218.203,-0.056,6.359,6.398,4700.0
25.015,144.583,0.066,218.205,0.081,6.359,6.398,4700.0
25.016,144.583,-0.045,218.206,0.155,6.359,6.398,4700.0
25.017,144.583,0.18,218.207,-0.061,6.359,6.398,4700.0
25.018,144.583,0.093,218.208,-0.03,6.359,6.398,4700.0
25.019,144.583,0.097,218.21,0.079,6.359,6.398,4700.0
25.02,144.585,-0.244,218.21,-0.141,6.359,6.398,4700.0
25.021,144.586,-0.505,218.211,-0.034,6.359,6.398,4700.0
25.022,144.587,0.131,218.212,0.163,6.359,6.398,4700.0
25.023,144.589,0.325,218.212,0.082,6.359,6.398,4700.0
25.024,144.59,0.163,218.213,-0.009,6.359,6.398,4700.0
25.025,144.591,-0.011,218.214,-0.187,6.359,6.398,4700.0
25.026,144.592,-0.176,218.215,-0.033,6.359,6.398,4700.0
25.027,144.594,0.081,218.215,0.029,6.36,6.398,4700.0
25.028,144.595,-0.077,218.216,-0.114,6.36,6.398,4700.0
25.029,144.596,-0.136,218.217,0.152,6.36,6.398,4700.0
25.03,144.596,0.117,218.218,0.091,6.36,6.398,4700.0
25.031,144.596,0.019,218.219,0.113,6.36,6.399,4700.0
25.032,144.596,0.103,218.221,0.094,6.36,6.399,4700.0
25.033,144.596,0.04,218.222,-0.33,6.36,6.399,4700.0
25.034,144.596,-0.134,218.223,-0.044,6.36,6.399,4700.0
25.035,144.596,-0.009,218.224,0.096,6.36,6.399,4700.0
25.036,144.595,-0.011,218.225,-0.075,6.36,6.399,4700.0
25.037,144.595,-0.061,218.227,0.073,6.36,6.399,4700.0
25.038,144.595,-0.006,218.228,-0.074,6.36,6.399,4700.0
25.039,144.595,-0.076,218.229,-0.186,6.36,6.399,4700.0
25.04,144.598,0.019,218.232,0.134,6.36,6.399,4700.0
25.041,144.601,0.353,218.235,0.41,6.36,6.399,4700.0
25.042,144.603,0.066,218.238,0.04,6.36,6.399,4700.0
25.043,144.606,-0.208,218.241,-0.203,6.36,6.399,4700.0
25.044,144.609,0.05,218.244,0.004,6.36,6.399,4700.0
25.045,144.611,-0.127,218.246,-0.118,6.36,6.399,4700.0
25.046,144.614,-0.11,218.249,-0.062,6.36,6.399,4700.0
25.047,144.617,0.092,218.252,-0.023,6.361,6.399,4700.0
25.048,144.619,-0.15,218.255,-0.157,6.361,6.4,4700.0
25.049,144.622,-0.092,218.258,-0.035,6.361,6.4,4700.0
25.05,144.622,0.207,218.259,0.148,6.361,6.4,4700.0
25.051,144.621,0.29,218.26,0.321,6.361,6.4,4700.0
25.052,144.621,0.007,218.261,0.11,6.361,6.4,4700.0
25.053,144.621,-0.227,218.263,-0.1,6.361,6.4,4700.0
25.054,144.621,-0.003,218.264,-0.168,6.361,6.4,4700.0
25.055,144.62,0.032,218.265,-0.087,6.361,6.4,4700.0
25.056,144.62,-0.104,218.266,0.101,6.361,6.4,4700.0
25.057,144.62,0.038,218.267,-0.146,6.361,6.4,4700.0
25.058,144.619,0.098,218.268,0.013,6.361,6.4,4700.0
25.059,144.619,-0.084,218.269,0.058,6.361,6.4,4700.0
25.06,144.618,-0.079,218.268,-0.121,6.361,6.4,4700.0
25.061,144.617,-0.027,218.266,0.25,6.361,6.4,4700.0
25.062,144.616,0.01,218.264,0.009,6.361,6.4,4700.0
25.063,144.615,0.311,218.262,-0.209,6.36,6.4,4700.0
25.064,144.614,0.017,218.261,0.196,6.36,6.4,4700.0
25.065,144.613,-0.327,218.259,0.052,6.36,6.4,4700.0
25.066,144.612,0.106,218.257,-0.199,6.36,6.4,4700.0
25.067,144.611,-0.047,218.255,0.132,6.36,6.4,4700.0
25.068,144.61,-0.133,218.253,-0.06,6.36,6.4,4700.0
25.069,144.609,0.192,218.252,-0.268,6.36,6.399,4700.0
25.07,144.607,-0.003,218.25,0.271,6.36,6.399,4700.0
25.071,144.604,0.188,218.248,-0.071,6.36,6.399,4700.0
25.072,144.602,0.034,218.247,-0.102,6.36,6.399,4700.0
25.073,144.6,-0.328,218.245,0.422,6.36,6.399,4700.0
25.074,144.598,0.038,218.243,-0.095,6.36,6.399,4700.0
25.075,144.595,0.074,218.242,-0.113,6.36,6.399,4700.0
25.076,144.593,0.038,218.24,0.044,6.36,6.399,4700.0
25.077,144.591,-0.082,218.238,-0.188,6.359,6.399,4700.0
25.078,144.589,-0.163,218.237,-0.046,6.359,6.399,4700.0
25.079,144.587,-0.003,218.235,-0.124,6.359,6.399,4700.0
25.08,144.584,0.036,218.232,0.045,6.359,6.399,4700.0
25.081,144.582,0.374,218.228,0.454,6.359,6.399,4700.0
25.082,144.58,0.167,218.225,0.032,6.359,6.399,4700.0
25.083,144.578,-0.304,218.222,-0.347,6.359,6.399,4700.0
25.084,144.576,-0.102,218.218,0.065,6.359,6.398,4700.0
25.085,144.574,0.029,218.215,0.07,6.359,6.398,4700.0
25.086,144.572,-0.076,218.212,-0.126,6.359,6.398,4700.0
25.087,144.569,-0.009,218.208,0.102,6.358,6.398,4700.0
25.088,144.567,0.044,218.205,0.071,6.358,6.398,4700.0
25.089,144.565,0.09,218.202,-0.065,6.358,6.398,4700.0
25.09,144.56,0.089,218.195,-0.144,6.358,6.398,4700.0
25.091,144.555,-0.317,218.189,-0.045,6.358,6.398,4700.0
25.092,144.551,-0.027,218.182,0.093,6.358,6.397,4700.0
25.093,144.546,0.329,218.176,-0.016,6.357,6.397,4700.0
25.094,144.541,-0.115,218.169,0.149,6.357,6.397,4700.0
25.095,144.536,-0.021,218.163,0.045,6.357,6.397,4700.0
25.096,144.531,0.078,218.156,-0.144,6.357,6.397,4700.0
25.097,144.527,-0.033,218.15,0.141,6.357,6.396,4700.0
25.098,144.522,-0.03,218.143,-0.009,6.356,6.396,4700.0
25.099,144.517,0.088,218.137,-0.105,6.356,6.396,4700.0
25.1,144.514,0.109,218.129,0.004,6.356,6.396,4700.0
25.101,144.511,-0.221,218.122,-0.167,6.356,6.396,4700.0
25.102,144.508,-0.106,218.114,0.04,6.356,6.395,4700.0
25.103,144.504,-0.045,218.107,0.135,6.356,6.395,4700.0
25.104,144.501,-0.031,218.099,-0.079,6.355,6.395,4700.0
25.105,144.498,0.188,218.092,0.057,6.355,6.395,4700.0
25.106,144.495,0.076,218.084,0.074,6.355,6.395,4700.0
25.107,144.492,-0.067,218.077,-0.046,6.355,6.394,4700.0
25.108,144.489,0.098,218.069,0.145,6.355,6.394,4700.0
25.109,144.486,0.16,218.062,0.068,6.355,6.394,4700.0
25.11,144.481,-0.205,218.052,-0.215,6.355,6.394,4700.0
25.111,144.475,-0.023,218.042,-0.11,6.354,6.393,4700.0
25.112,144.47,0.043,218.033,-0.07,6.354,6.393,4700.0
25.113,144.465,-0.275,218.023,-0.007,6.354,6.393,4700.0
25.114,144.46,0.059,218.014,0.097,6.354,6.393,4700.0
25.115,144.455,0.092,218.004,0.003,6.353,6.392,4700.0
25.116,144.449,-0.047,217.994,0.115,6.353,6.392,4700.0
25.117,144.444,0.1,217.985,0.038,6.353,6.392,4700.0
25.118,144.439,0.137,217.975,0.019,6.353,6.391,4700.0
25.119,144.434,0.003,217.966,0.165,6.353,6.391,4700.0
25.12,144.43,-0.073,217.954,-0.12,6.352,6.391,4700.0
25.121,144.426,-0.023,217.943,-0.152,6.352,6.39,4700.0
25.122,144.423,-0.098,217.931,-0.115,6.352,6.39,4700.0
25.123,144.419,0.058,217.92,-0.152,6.352,6.39,4700.0
25.124,144.415,-0.005,217.908,0.184,6.352,6.389,4700.0
25.125,144.412,-0.033,217.897,0.096,6.352,6.389,4700.0
25.126,144.408,0.125,217.885,-0.069,6.351,6.389,4700.0
25.127,144.404,-0.125,217.874,0.154,6.351,6.388,4700.0
25.128,144.401,-0.097,217.862,-0.022,6.351,6.388,4700.0
25.129,144.397,-0.155,217.851,-0.078,6.351,6.388,4700.0
25.13,144.391,0.153,217.835,0.179,6.351,6.387,4700.0
25.131,144.384,0.522,217.818,-0.053,6.35,6.387,4700.0
25.132,144.378,-0.117,217.802,-0.165,6.35,6.386,4700.0
25.133,144.371,-0.212,217.786,-0.039,6.35,6.386,4700.0
25.134,144.365,-0.094,217.77,0.007,6.35,6.385,4700.0
25.135,144.359,-0.087,217.753,0.091,6.349,6.385,4700.0
25.136,144.352,0.11,217.737,-0.087,6.349,6.384,4700.0
25.137,144.346,-0.083,217.721,0.074,6.349,6.384,4700.0
25.138,144.339,0.028,217.704,0.16,6.348,6.383,4700.0
25.139,144.333,0.104,217.688,-0.122,6.348,6.383,4700.0
25.14,144.328,0.011,217.671,0.012,6.348,6.382,4700.0
25.141,144.324,-0.015,217.654,-0.223,6.348,6.382,4700.0
25.142,144.319,-0.096,217.638,-0.117,6.347,6.381,4700.0
25.143,144.315,0.05,217.621,0.493,6.347,6.381,4700.0
25.144,144.311,0.071,217.604,0.037,6.347,6.38,4700.0
25.145,144.306,0.014,217.587,-0.214,6.347,6.38,4700.0
25.146,144.302,-0.074,217.57,0.123,6.347,6.379,4700.0
25.147,144.297,0.001,217.553,-0.16,6.347,6.379,4700.0
25.148,144.293,0.006,217.537,-0.16,6.346,6.379,4700.0
25.149,144.288,-0.126,217.52,0.102,6.346,6.378,4700.0
25.15,144.282,0.139,217.501,-0.074,6.346,6.377,4700.0
25.151,144.275,0.082,217.483,0.091,6.346,6.377,4700.0
25.152,144.269,-0.075,217.464,0.189,6.345,6.376,4700.0
25.153,144.263,-0.081,217.445,-0.023,6.345,6.376,4700.0
25.154,144.256,0.005,217.427,-0.004,6.345,6.375,4700.0
25.155,144.25,0.119,217.408,-0.108,6.344,6.375,4700.0
25.156,144.243,-0.102,217.39,-0.025,6.344,6.374,4700.0
25.157,144.237,0.1,217.371,0.113,6.344,6.374,4700.0
25.158,144.231,-0.008,217.352,-0.114,6.344,6.373,4700.0
25.159,144.224,-0.175,217.334,-0.051,6.343,6.373,4700.0
25.16,144.22,0.149,217.315,0.089,6.343,6.372,4700.0
25.161,144.215,-0.104,217.296,-0.116,6.343,6.371,4700.0
25.162,144.21,0.057,217.277,0.02,6.343,6.371,4700.0
25.163,144.206,0.179,217.258,0.19,6.343,6.37,4700.0
25.164,144.201,-0.185,217.239,-0.047,6.342,6.37,4700.0
25.165,144.196,-0.001,217.22,-0.044,6.342,6.369,4700.0
25.166,144.192,0.062,217.201,0.026,6.342,6.369,4700.0
25.167,144.187,-0.075,217.182,0.012,6.342,6.368,4700.0
25.168,144.183,-0.022,217.163,-0.049,6.341,6.368,4700.0
25.169,144.178,0.089,217.144,0.05,6.341,6.367,4700.0
25.17,144.172,-0.01,217.125,0.09,6.341,6.366,4700.0
25.171,144.166,0.003,217.106,-0.311,6.341,6.366,4700.0
25.172,144.159,0.038,217.087,-0.016,6.34,6.365,4700.0
25.173,144.153,-0.144,217.068,0.283,6.34,6.365,4700.0
25.174,144.147,0.083,217.049,-0.099,6.34,6.364,4700.0
25.175,144.141,0.097,217.03,-0.009,6.34,6.364,4700.0
25.176,144.135,-0.08,217.011,0.127,6.339,6.363,4700.0
25.177,144.128,-0.063,216.992,-0.131,6.339,6.363,4700.0
25.178,144.122,-0.051,216.973,-0.067,6.339,6.362,4700.0
25.179,144.116,-0.001,216.954,0.105,6.339,6.361,4700.0
25.18,144.113,-0.008,216.938,-0.062,6.338,6.361,4700.0
25.181,144.11,0.299,216.923,0.225,6.338,6.361,4700.0
25.182,144.107,0.131,216.907,0.094,6.338,6.36,4700.0
25.183,144.105,-0.377,216.892,-0.448,6.338,6.36,4700.0
25.184,144.102,-0.1,216.876,-0.027,6.338,6.359,4700.0
25.185,144.099,0.133,216.86,0.153,6.338,6.359,4700.0
25.186,144.096,-0.072,216.845,0.035,6.338,6.358,4700.0
25.187,144.093,0.062,216.829,0.029,6.338,6.358,4700.0
25.188,144.09,0.184,216.814,0.048,6.337,6.357,4700.0
25.189,144.087,-0.136,216.798,-0.002,6.337,6.357,4700.0
25.19,144.082,0.015,216.783,-0.145,6.337,6.356,4700.0
25.191,144.078,-0.028,216.768,0.176,6.337,6.356,4700.0
25.192,144.073,-0.191,216.753,-0.044,6.337,6.356,4700.0
25.193,144.069,0.213,216.738,-0.145,6.336,6.355,4700.0
25.194,144.064,0.032,216.723,0.172,6.336,6.355,4700.0
25.195,144.059,-0.09,216.708,-0.132,6.336,6.354,4700.0
25.196,144.055,0.046,216.693,-0.002,6.336,6.354,4700.0
25.197,144.05,0.044,216.678,0.145,6.336,6.353,4700.0
25.198,144.045,0.004,216.663,-0.093,6.335,6.353,4700.0
25.199,144.041,-0.045,216.648,0.067,6.335,6.352,4700.0
25.2,144.037,0.115,216.633,0.07,6.335,6.352,4700.0
25.201,144.033,-0.245,216.617,-0.26,6.335,6.352,4700.0
25.202,144.028,-0.126,216.602,-0.074,6.335,6.351,4700.0
25.203,144.024,0.329,216.586,0.243,6.335,6.351,4700.0
25.204,144.02,-0.075,216.571,0.005,6.334,6.35,4700.0
25.205,144.016,-0.038,216.556,-0.039,6.334,6.35,4700.0
25.206,144.012,0.124,216.54,0.053,6.334,6.349,4700.0
25.207,144.008,-0.133,216.525,-0.065,6.334,6.349,4700.0
25.208,144.004,0.008,216.51,-0.005,6.334,6.348,4700.0
25.209,144.0,0.069,216.494,0.103,6.333,6.348,4700.0
25.21,143.996,-0.078,216.482,0.045,6.333,6.348,4700.0
25.211,143.992,0.109,216.47,-0.074,6.333,6.347,4700.0
25.212,143.988,0.021,216.458,-0.12,6.333,6.347,4700.0
25.213,143.985,-0.242,216.446,-0.087,6.333,6.347,4700.0
25.214,143.981,0.06,216.434,-0.026,6.333,6.346,4700.0
25.215,143.977,0.132,216.422,0.098,6.332,6.346,4700.0
25.216,143.974,-0.08,216.41,0.091,6.332,6.345,4700.0
25.217,143.97,0.117,216.398,-0.036,6.332,6.345,4700.0
25.218,143.966,0.059,216.386,0.167,6.332,6.345,4700.0
25.219,143.962,-0.171,216.374,0.112,6.332,6.344,4700.0
25.22,143.961,0.018,216.363,-0.177,6.332,6.344,4700.0
25.221,143.959,-0.093,216.353,-0.086,6.332,6.344,4700.0
25.222,143.958,-0.122,216.342,-0.092,6.332,6.343,4700.0
25.223,143.956,0.296,216.332,-0.039,6.332,6.343,4700.0
25.224,143.954,0.078,216.321,0.024,6.331,6.343,4700.0
25.225,143.953,-0.128,216.311,0.09,6.331,6.343,4700.0
25.226,143.951,0.058,216.301,0.037,6.331,6.342,4700.0
25.227,143.95,-0.085,216.29,-0.082,6.331,6.342,4700.0
25.228,143.948,0.007,216.28,0.169,6.331,6.342,4700.0
25.229,143.947,0.084,216.269,0.077,6.331,6.341,4700.0
25.23,143.944,-0.195,216.261,-0.055,6.331,6.341,4700.0
25.231,143.942,-0.064,216.254,-0.144,6.331,6.341,4700.0
25.232,143.939,0.167,216.246,-0.108,6.331,6.341,4700.0
25.233,143.937,0.112,216.238,0.13,6.331,6.34,4700.0
25.234,143.934,-0.017,216.23,-0.055,6.331,6.34,4700.0
25.235,143.932,-0.079,216.222,-0.026,6.33,6.34,4700.0
25.236,143.929,0.06,216.214,0.084,6.33,6.34,4700.0
25.237,143.927,-0.003,216.207,-0.01,6.33,6.34,4700.0
25.238,143.924,-0.163,216.199,-0.094,6.33,6.339,4700.0
25.239,143.922,-0.094,216.191,0.153,6.33,6.339,4700.0
25.24,143.919,0.074,216.183,0.208,6.33,6.339,4700.0
25.241,143.917,0.243,216.176,-0.173,6.33,6.339,4700.0
25.242,143.914,0.014,216.168,-0.042,6.33,6.338,4700.0
25.243,143.911,-0.149,216.16,-0.125,6.33,6.338,4700.0
25.244,143.909,0.074,216.153,-0.059,6.329,6.338,4700.0
25.245,143.906,-0.002,216.145,0.165,6.329,6.338,4700.0
25.246,143.903,-0.078,216.138,-0.07,6.329,6.337,4700.0
25.247,143.901,0.017,216.13,-0.05,6.329,6.337,4700.0
25.248,143.898,-0.039,216.122,-0.006,6.329,6.337,4700.0
25.249,143.896,-0.038,216.115,0.057,6.329,6.337,4700.0
25.25,143.895,-0.048,216.112,0.036,6.329,6.337,4700.0
25.251,143.895,-0.015,216.109,0.217,6.329,6.337,4700.0
25.252,143.894,0.205,216.106,0.135,6.329,6.337,4700.0
25.253,143.894,0.161,216.103,-0.38,6.329,6.336,4700.0
25.254,143.894,-0.164,216.1,-0.074,6.329,6.336,4700.0
25.255,143.893,-0.069,216.097,0.12,6.329,6.336,4700.0
25.256,143.893,0.07,216.094,-0.107,6.329,6.336,4700.0
25.257,143.893,-0.157,216.091,0.045,6.329,6.336,4700.0
25.258,143.892,0.079,216.088,0.098,6.329,6.336,4700.0
25.259,143.892,0.042,216.086,-0.215,6.329,6.336,4700.0
